InPlay,Velo,SpinRate,HorzBreak,InducedVertBreak
1,96.77,1996.0,18.52,10.76
0,95.04,2349.0,10.21,16.83
1,97.04,2311.0,17.18,7.05
0,93.62,2171.0,6.06,13.96
0,98.26,2239.0,5.2,16.91
0,88.93,2190.0,8.24,8.5
0,94.76,2063.0,17.18,5.8
1,89.25,1887.0,7.89,16.38
0,89.46,2232.0,2.74,19.36
1,94.75,2487.0,1.64,12.18
0,98.24,2500.0,7.8,16.64
0,98.92,2066.0,16.25,7.61
0,91.85,2218.0,14.71,9.58
0,93.63,2183.0,11.31,12.86
0,97.63,2604.0,8.99,17.93
0,100.72,2419.0,6.57,15.59
1,95.7,2363.0,4.53,11.23
0,93.66,2270.0,12.19,12.63
0,95.43,2382.0,8.03,15.34
0,94.93,1980.0,11.11,12.55
0,97.62,1965.0,14.25,9.8
1,97.23,2362.0,9.38,18.89
0,92.42,2241.0,3.29,13.69
0,95.13,2270.0,13.77,11.46
0,93.85,2219.0,4.6,18.29
0,95.92,2515.0,7.59,15.73
1,93.31,2284.0,9.88,15.86
0,94.46,2206.0,3.04,13.93
0,89.74,2093.0,5.14,16.79
0,91.46,2642.0,9.35,17.38
1,94.63,2305.0,3.14,20.15
0,95.07,2288.0,9.1,17.81
1,93.81,1974.0,15.05,4.54
0,91.78,2031.0,0.97,14.98
0,90.1,2152.0,10.79,9.72
0,95.59,2150.0,10.31,16.81
1,93.26,2114.0,14.85,15.57
0,87.53,2022.0,11.79,12.16
0,93.31,2127.0,6.26,13.93
0,96.07,2373.0,15.47,11.03
0,93.08,2158.0,21.98,10.8
1,95.28,2423.0,14.87,12.79
0,92.15,2164.0,6.4,19.94
1,94.96,2108.0,14.33,14.93
1,92.19,2108.0,7.16,17.59
0,96.75,2358.0,8.68,16.37
0,99.34,2447.0,1.97,12.81
0,94.42,2111.0,9.03,16.19
1,93.7,2260.0,7.99,21.18
0,99.22,2408.0,12.96,14.26
0,93.24,2170.0,6.69,14.66
1,93.84,2279.0,9.18,15.54
1,98.44,2394.0,11.62,17.49
0,92.54,2309.0,6.08,18.13
0,94.77,2274.0,3.94,16.22
1,94.76,1964.0,3.0,13.17
0,94.19,2044.0,4.11,18.33
0,94.92,1991.0,17.87,11.8
0,92.61,2127.0,14.62,10.69
0,93.99,2107.0,8.08,12.97
0,96.88,2540.0,1.48,18.34
0,94.18,2443.0,15.83,14.51
0,88.46,1987.0,16.1,10.39
1,94.24,2264.0,5.12,13.59
0,93.35,2476.0,1.02,19.61
0,92.67,2235.0,9.38,17.01
0,92.51,2405.0,11.66,21.45
1,94.76,2146.0,12.1,17.57
0,93.28,2178.0,4.67,15.79
0,95.48,2345.0,7.91,14.45
0,96.65,2591.0,11.74,19.21
0,93.74,2152.0,5.28,16.39
1,94.68,2087.0,8.39,17.65
0,89.61,2171.0,-1.68,20.36
0,94.79,2401.0,6.27,19.43
1,93.12,2423.0,10.38,15.16
0,95.07,2407.0,7.73,14.25
0,93.01,1793.0,7.94,6.17
0,93.93,2199.0,13.58,8.25
0,96.22,2103.0,18.15,9.62
0,93.2,2378.0,5.34,14.11
0,94.1,2188.0,7.0,16.05
1,98.75,2131.0,17.44,12.22
0,91.39,2664.0,-4.06,11.57
0,98.07,2620.0,16.26,14.17
0,93.07,2477.0,8.18,15.35
0,95.95,2411.0,7.06,16.5
0,93.82,2517.0,5.36,21.41
0,93.03,2375.0,10.78,17.05
0,93.9,2229.0,12.26,16.34
0,94.61,2478.0,7.11,18.62
0,94.47,2675.0,3.76,22.51
1,93.95,2432.0,13.01,9.55
0,91.34,2291.0,7.84,18.07
1,91.91,2335.0,6.24,14.85
0,91.62,2158.0,16.82,4.94
1,90.19,1954.0,13.22,10.62
0,89.4,1872.0,15.96,-0.6
0,92.69,2106.0,8.68,15.77
0,94.31,2045.0,12.91,14.77
0,94.7,2224.0,8.26,16.19
1,94.42,1946.0,10.28,10.8
0,93.52,2404.0,2.53,20.19
1,93.51,2202.0,6.62,14.58
0,92.76,1989.0,13.23,7.2
0,93.45,2084.0,9.01,13.48
0,94.14,2539.0,4.3,18.68
0,91.1,2191.0,2.4,14.47
1,95.86,2333.0,15.97,14.05
1,95.33,2201.0,13.87,15.52
0,92.06,2076.0,15.81,14.48
0,93.38,1876.0,11.0,15.07
0,97.48,1953.0,15.4,13.7
0,95.18,2281.0,5.25,16.13
1,93.24,2230.0,7.72,18.21
0,95.46,2188.0,7.77,19.12
0,95.97,2180.0,17.6,6.12
0,91.35,2093.0,4.65,22.98
0,92.98,2429.0,8.03,16.7
0,98.99,2824.0,2.03,18.7
0,95.64,2348.0,12.13,12.61
0,95.22,2574.0,12.73,18.92
0,96.66,1985.0,19.18,7.97
0,97.55,2590.0,2.74,21.39
0,94.25,2077.0,6.79,18.88
1,90.81,1882.0,1.75,13.88
0,93.18,2238.0,3.92,18.6
1,90.35,2160.0,1.57,17.44
0,96.15,2527.0,5.79,21.2
1,92.74,2049.0,18.22,7.73
1,87.56,2076.0,5.49,17.31
0,94.96,2446.0,6.7,17.2
0,91.9,1860.0,2.4,12.88
0,94.53,2284.0,5.79,18.84
0,94.44,2256.0,9.29,11.39
0,92.39,2217.0,12.37,4.18
0,94.66,2128.0,4.87,16.76
0,94.45,2202.0,15.8,5.47
0,91.41,2545.0,0.34,15.42
0,95.22,2158.0,9.17,14.84
0,92.3,2371.0,11.15,20.29
0,90.29,2288.0,5.89,17.02
1,90.95,2182.0,15.52,14.62
0,93.92,2165.0,0.94,18.15
0,92.41,2556.0,7.84,16.09
0,93.06,2630.0,6.78,18.62
0,90.36,2062.0,2.16,20.84
1,92.28,2287.0,10.61,11.34
1,93.23,2315.0,4.27,16.33
0,95.12,2188.0,18.27,5.5
0,91.05,2486.0,9.89,19.46
0,95.29,2143.0,12.89,9.49
0,86.92,1908.0,17.8,7.87
0,96.96,2728.0,9.19,18.36
0,95.53,2930.0,13.2,24.04
1,89.76,2118.0,13.66,7.36
0,96.06,2539.0,12.94,20.23
0,95.73,2225.0,18.63,8.84
1,93.76,2122.0,15.52,11.49
0,86.68,1755.0,13.72,6.92
0,93.87,2379.0,11.46,17.49
0,93.9,2253.0,8.8,14.03
0,92.33,2234.0,5.52,18.3
0,95.2,2285.0,11.59,16.57
0,92.53,2340.0,9.17,17.32
0,94.49,2523.0,9.24,16.23
0,92.49,2316.0,10.87,18.33
1,96.39,2092.0,16.22,11.97
0,96.28,2435.0,5.02,19.77
0,91.98,2379.0,7.5,15.03
0,95.72,2816.0,3.96,10.9
0,92.39,2020.0,7.62,17.94
0,92.43,2328.0,6.72,17.83
1,94.67,1871.0,17.53,7.17
1,96.8,2223.0,10.22,17.51
0,93.72,2247.0,16.11,7.47
0,91.97,2448.0,0.98,21.94
1,92.73,2032.0,14.57,6.36
1,93.37,2230.0,9.21,18.78
0,96.79,2483.0,8.6,19.5
0,97.91,2371.0,7.84,19.82
0,99.18,2448.0,11.0,17.54
0,89.33,1853.0,3.36,15.09
0,97.88,2222.0,9.71,12.5
0,96.13,2556.0,12.5,18.78
0,95.86,2449.0,3.18,17.99
0,96.53,2257.0,12.38,13.82
1,92.56,2209.0,8.26,14.51
0,92.66,1748.0,14.11,-6.82
0,97.57,2190.0,6.35,14.26
0,94.69,2340.0,14.66,15.45
0,92.89,2061.0,18.9,10.13
1,94.24,2150.0,10.14,13.51
0,95.41,2286.0,8.56,15.05
1,94.57,2198.0,5.19,17.36
0,95.97,2370.0,7.16,18.42
0,93.61,1942.0,10.03,14.21
0,94.87,2259.0,2.23,16.51
0,100.27,2210.0,14.34,14.45
1,91.69,2363.0,9.25,20.67
0,95.37,2693.0,9.28,13.85
1,92.98,2333.0,15.58,6.47
0,94.54,2057.0,8.99,16.31
1,94.55,2248.0,9.07,15.29
0,94.3,2025.0,17.82,9.16
0,94.23,2450.0,0.85,11.08
0,93.43,2634.0,4.47,20.1
0,94.73,2091.0,7.78,15.29
0,91.36,1996.0,3.76,8.68
0,90.85,2129.0,14.53,15.39
1,94.51,2488.0,3.56,15.72
0,97.73,2030.0,17.81,3.9
0,94.53,2347.0,4.88,18.59
0,96.2,2232.0,6.4,15.2
0,92.24,1972.0,12.79,12.84
0,93.54,2174.0,9.27,17.97
0,93.96,2081.0,6.2,16.76
0,94.43,2444.0,7.07,17.97
0,92.34,2346.0,-1.93,14.19
0,95.34,2380.0,3.36,15.35
1,95.17,2285.0,15.29,14.75
1,93.37,2097.0,16.31,8.35
1,94.07,2282.0,2.89,18.17
0,95.41,2211.0,3.8,15.91
0,94.68,2692.0,13.04,22.16
0,94.56,2606.0,-3.6,12.69
1,98.19,2116.0,11.13,14.37
0,97.05,2097.0,6.03,16.44
0,98.55,2275.0,14.93,13.02
1,95.68,1902.0,15.02,7.56
0,92.92,2244.0,7.55,16.73
1,94.87,2113.0,17.52,7.08
0,96.0,2427.0,-2.74,12.93
0,97.37,2248.0,14.75,9.91
1,93.27,2037.0,14.74,13.04
0,91.85,2242.0,5.88,18.69
0,96.9,2373.0,17.43,3.14
0,94.54,2361.0,3.02,21.59
0,96.83,2257.0,9.97,11.74
0,97.46,2446.0,7.42,16.38
0,91.35,2575.0,12.19,16.17
0,92.8,2077.0,14.62,12.63
0,97.2,2145.0,16.34,9.72
0,90.83,2113.0,14.45,14.39
1,96.25,2291.0,16.46,14.65
0,92.64,2173.0,11.6,7.88
0,95.64,2338.0,3.27,17.59
0,93.38,2479.0,5.54,18.83
1,97.15,2264.0,15.92,10.84
1,91.86,2162.0,17.11,9.92
0,91.07,2307.0,6.12,17.94
0,94.13,1876.0,10.74,9.64
0,95.92,1997.0,6.54,17.99
1,93.61,2494.0,14.69,18.31
0,96.4,2091.0,11.45,14.36
0,89.22,2010.0,9.73,12.62
1,97.3,2332.0,5.53,20.85
0,97.77,2256.0,11.69,16.34
1,96.34,2118.0,3.87,17.26
0,91.77,2130.0,12.07,9.49
0,89.23,1979.0,4.61,15.03
0,94.93,2080.0,17.01,6.55
0,96.58,1983.0,5.86,12.8
1,90.77,2080.0,11.89,10.98
1,94.7,1828.0,12.73,12.28
0,88.15,1794.0,14.75,9.8
0,97.8,2184.0,19.06,1.98
1,92.73,2309.0,10.56,17.78
1,95.94,2075.0,7.99,15.9
0,91.02,2288.0,9.78,14.92
0,88.71,2133.0,6.77,20.88
0,93.69,1754.0,2.83,7.5
0,93.83,2300.0,6.28,17.42
0,88.34,1864.0,12.19,4.8
1,97.25,2277.0,8.21,18.9
0,90.54,2102.0,16.66,3.24
1,94.5,2053.0,9.4,16.09
1,92.04,2141.0,15.81,9.62
0,93.29,2348.0,15.08,12.25
1,98.39,2379.0,6.47,14.71
0,89.37,1955.0,6.89,16.22
1,94.67,2224.0,10.29,17.17
0,94.41,2227.0,13.36,14.12
1,96.26,2412.0,11.91,13.98
0,97.62,2322.0,10.12,18.06
0,95.51,2754.0,0.13,20.6
0,94.37,2358.0,13.14,11.24
0,93.04,2460.0,6.63,21.99
0,95.55,2379.0,4.16,20.53
1,93.87,2114.0,11.35,12.3
1,97.82,2769.0,11.54,15.42
0,92.94,2259.0,1.01,17.52
1,91.84,2191.0,3.99,15.4
1,95.27,2105.0,14.22,14.11
1,92.95,2079.0,12.22,8.48
0,93.82,2216.0,14.87,9.58
0,89.16,2244.0,1.59,17.09
1,96.8,2070.0,15.8,11.85
1,95.71,2158.0,6.28,11.32
0,90.56,2127.0,4.58,16.86
1,92.28,2374.0,14.39,16.08
0,96.84,2452.0,9.38,19.78
1,95.2,2289.0,14.3,14.48
1,95.93,2297.0,9.29,14.2
1,94.82,2534.0,2.99,21.41
0,95.35,2372.0,2.19,17.92
0,93.96,2415.0,-0.52,15.56
0,89.93,2231.0,1.88,17.72
0,90.79,2401.0,-0.21,15.39
0,91.27,2162.0,6.27,16.37
0,91.66,2184.0,5.8,19.7
1,92.23,1885.0,16.23,9.23
0,97.7,2504.0,15.08,10.7
0,92.9,2165.0,13.93,10.71
1,95.47,2377.0,12.24,16.73
0,97.44,2548.0,4.01,18.89
0,93.14,1972.0,3.07,16.6
0,91.99,2690.0,5.54,10.17
0,98.2,2314.0,10.5,17.56
1,89.16,1977.0,12.86,12.46
1,90.05,2173.0,-0.34,8.78
0,93.56,2157.0,12.53,13.33
0,91.14,2366.0,13.36,11.07
0,92.81,2444.0,6.36,19.37
0,91.13,2392.0,11.23,13.85
1,92.56,2208.0,19.8,9.2
0,94.83,2082.0,8.0,12.91
0,93.74,2200.0,14.47,12.2
0,92.67,2432.0,8.92,18.73
0,97.54,2311.0,12.5,14.09
0,93.28,1906.0,14.55,10.88
0,94.44,2044.0,14.94,9.35
0,93.79,2713.0,8.92,13.83
0,93.0,2027.0,11.39,14.88
0,95.35,1825.0,9.57,12.49
1,96.91,2424.0,10.06,18.72
0,94.76,2185.0,7.75,19.69
0,93.51,1989.0,9.53,17.94
0,92.85,2029.0,14.9,11.23
0,96.52,2175.0,15.57,9.6
1,96.73,2499.0,15.31,2.83
0,93.42,2375.0,2.11,18.15
0,97.48,2035.0,19.19,2.36
0,95.42,2263.0,8.03,18.06
0,93.58,2224.0,7.59,20.23
0,93.95,2229.0,13.06,16.18
0,95.0,2426.0,9.46,18.08
0,93.03,2120.0,3.19,11.97
0,90.34,2321.0,14.68,16.87
0,94.46,2277.0,5.83,19.53
1,96.15,1975.0,11.95,11.64
1,88.7,2152.0,21.13,7.24
1,91.45,2120.0,13.6,5.35
1,87.7,2142.0,5.48,15.88
0,93.78,2508.0,9.35,18.38
0,89.48,2127.0,15.47,10.04
0,94.45,2142.0,15.3,12.19
0,91.73,1980.0,14.62,6.05
0,95.48,2268.0,9.14,18.38
1,94.21,2290.0,8.94,18.35
0,96.93,2493.0,2.99,18.52
0,92.28,2342.0,13.49,10.0
0,99.74,2535.0,10.47,17.83
0,92.47,2105.0,13.25,10.31
0,93.69,2627.0,1.58,8.21
1,91.38,1983.0,10.83,14.07
0,97.33,2583.0,6.66,17.67
0,95.24,2393.0,2.11,17.93
1,91.94,1976.0,0.54,17.48
1,97.33,2164.0,8.76,16.73
0,88.55,1812.0,14.19,7.77
0,95.49,2404.0,7.07,17.81
0,96.34,2614.0,4.17,15.86
1,86.46,1866.0,13.56,8.52
0,94.37,2090.0,10.44,13.86
0,93.52,2158.0,13.94,15.86
0,94.42,2343.0,2.56,23.14
0,93.24,2409.0,9.03,18.62
1,96.4,2250.0,15.07,11.72
0,91.05,1962.0,16.13,13.73
1,87.2,2222.0,18.18,2.84
0,98.73,1921.0,15.13,9.85
1,92.37,2034.0,2.69,18.15
0,92.09,2159.0,14.72,5.22
1,93.89,1908.0,4.5,11.98
0,95.42,2079.0,8.5,15.26
0,93.4,2223.0,3.93,19.76
0,88.57,2197.0,11.9,9.47
0,88.06,2133.0,4.79,19.75
0,90.07,2082.0,13.46,6.29
0,94.73,2285.0,16.01,1.75
0,92.83,2375.0,0.2,16.4
0,93.59,2051.0,4.96,18.13
0,94.7,2381.0,10.06,17.07
0,94.41,2086.0,11.28,12.1
0,94.08,2290.0,7.09,16.14
0,86.34,1838.0,16.48,9.34
0,94.77,2295.0,7.25,15.58
0,91.66,2116.0,3.23,22.0
0,91.98,2228.0,0.81,19.7
0,89.9,2078.0,12.94,9.35
0,91.84,2196.0,13.19,7.41
0,96.19,1825.0,17.42,7.72
1,93.86,2311.0,6.51,18.09
0,95.31,2106.0,7.3,13.28
0,92.39,2277.0,11.58,17.67
1,94.12,2526.0,5.73,11.5
0,93.48,1954.0,4.62,18.64
0,93.09,2075.0,6.48,16.07
0,94.07,2393.0,10.18,18.66
0,94.07,2366.0,5.27,18.17
0,91.05,2275.0,4.95,19.34
1,92.99,2424.0,9.47,18.85
0,93.87,2347.0,10.15,10.5
0,96.16,2355.0,4.64,17.18
0,94.37,2147.0,3.51,18.72
0,92.48,2130.0,11.49,16.87
0,95.17,2417.0,16.36,6.63
0,95.63,2440.0,6.49,16.66
0,94.79,2529.0,8.92,6.25
0,92.67,2340.0,4.02,20.34
0,93.88,2286.0,7.91,19.22
0,87.72,2132.0,11.5,11.49
1,93.72,2286.0,3.66,16.32
0,93.11,2226.0,8.84,13.95
1,89.77,2074.0,2.71,13.61
0,89.46,2186.0,6.57,17.15
0,93.78,2174.0,11.37,3.94
1,90.91,1855.0,16.89,8.15
0,92.99,2554.0,2.3,13.13
0,93.16,2441.0,5.41,13.53
0,97.23,2146.0,13.07,11.24
1,94.7,2227.0,13.28,12.86
0,99.46,2417.0,10.75,19.23
0,93.92,1979.0,9.15,14.84
0,94.52,2261.0,12.87,15.27
0,93.62,2138.0,14.35,11.12
0,93.33,2375.0,4.3,16.4
0,94.98,2060.0,16.85,9.77
0,98.64,2333.0,16.66,12.18
1,96.07,2081.0,11.19,16.47
0,96.55,2378.0,6.71,20.92
0,96.37,2568.0,14.87,20.82
1,89.88,2454.0,15.17,10.92
0,96.36,2373.0,17.58,9.29
1,95.35,2377.0,9.93,16.93
0,94.6,2352.0,3.32,18.9
0,96.71,2349.0,6.65,18.01
0,91.33,2008.0,16.2,7.74
1,91.11,2059.0,11.33,4.65
0,89.76,2032.0,15.65,11.41
0,92.04,2062.0,6.81,19.86
0,90.27,2293.0,9.07,17.81
0,94.36,2322.0,7.31,20.13
0,94.81,2061.0,16.26,7.27
0,92.07,2449.0,8.72,15.48
0,94.37,2499.0,15.27,15.34
1,91.96,2189.0,12.19,6.15
1,90.32,2026.0,10.19,10.41
0,98.36,2132.0,11.55,15.16
1,94.07,2221.0,7.81,17.76
0,94.63,2425.0,5.36,19.18
0,96.07,2244.0,10.1,12.22
0,96.9,2162.0,10.91,17.27
1,92.88,2258.0,7.8,19.56
0,95.9,2461.0,16.8,11.05
0,93.44,2265.0,12.7,15.5
0,95.17,2138.0,6.71,11.28
1,96.59,2076.0,15.79,8.74
0,94.86,2426.0,14.28,14.5
0,95.85,2612.0,6.36,15.12
0,94.55,2036.0,12.09,15.69
0,85.62,1765.0,1.44,9.8
1,94.68,2229.0,10.78,16.34
0,93.59,2055.0,8.52,16.21
0,92.69,1874.0,8.85,14.14
0,94.66,1894.0,17.28,6.74
0,92.02,2321.0,2.64,21.59
0,94.29,2116.0,17.85,11.7
0,93.15,1914.0,4.58,15.32
1,93.2,2222.0,3.04,16.49
0,93.93,2218.0,8.23,18.76
1,94.5,2356.0,6.0,16.61
0,96.47,2525.0,8.52,22.58
0,91.05,1985.0,11.82,8.86
0,94.61,2110.0,1.16,20.08
0,93.88,1889.0,14.4,-2.02
1,90.56,2040.0,14.81,10.93
0,92.08,2492.0,3.89,21.47
1,96.27,1949.0,17.7,2.09
1,93.47,2382.0,8.8,17.82
1,93.67,2344.0,3.01,17.27
1,99.58,2414.0,18.95,8.85
0,93.57,1984.0,15.58,9.63
0,92.73,2298.0,11.24,16.92
1,94.7,2220.0,16.04,10.2
0,93.29,2095.0,14.31,4.48
1,95.46,2244.0,8.84,14.73
0,95.41,2176.0,6.3,16.78
0,93.95,2175.0,11.27,18.28
1,96.84,2490.0,5.11,17.89
1,96.51,2011.0,11.38,13.88
1,95.2,2536.0,5.73,17.73
0,93.87,2375.0,6.26,15.48
1,92.35,2593.0,7.69,21.47
1,94.29,2221.0,12.54,13.13
0,94.58,2002.0,3.81,15.08
0,93.78,2523.0,8.21,18.52
1,92.59,2425.0,16.42,9.43
1,90.34,2028.0,9.08,16.07
0,93.07,2340.0,6.14,21.38
0,94.97,2410.0,4.63,18.6
0,92.04,2389.0,7.39,18.37
0,96.65,2118.0,16.7,10.53
0,88.08,1962.0,11.61,13.21
1,97.24,2361.0,14.28,14.58
0,93.58,2196.0,15.3,10.0
0,97.35,2262.0,14.35,5.97
0,94.32,2257.0,12.46,17.18
0,94.35,2063.0,13.61,10.96
1,93.54,2042.0,18.8,5.79
0,95.99,2385.0,15.17,6.7
0,94.3,2307.0,16.14,14.96
0,93.37,2214.0,5.35,17.61
0,90.35,2157.0,8.15,18.52
0,88.24,2329.0,-2.98,16.32
0,94.36,2257.0,3.79,14.38
1,94.51,2083.0,15.59,7.83
0,94.02,2464.0,9.88,16.97
0,94.36,2220.0,18.52,9.61
0,98.1,2393.0,16.23,8.46
0,98.91,2273.0,10.85,13.97
1,93.71,2247.0,21.2,8.13
0,89.95,2153.0,12.52,9.88
1,94.68,2377.0,8.56,16.72
1,93.27,2319.0,10.65,15.54
0,92.03,2223.0,6.56,12.04
1,90.5,1915.0,12.32,6.45
1,95.29,2592.0,-1.02,10.97
0,92.08,2221.0,17.22,10.42
0,92.61,2514.0,6.31,13.65
0,94.81,2120.0,6.19,16.32
0,93.95,1953.0,11.74,14.16
0,93.43,2356.0,2.25,18.58
0,91.21,2492.0,-1.84,23.71
0,92.83,2330.0,16.62,12.16
0,97.14,2513.0,11.22,19.74
1,97.27,2422.0,18.45,8.75
0,94.6,1945.0,9.51,14.7
0,93.84,2168.0,6.95,12.39
1,93.3,2131.0,14.1,6.55
0,88.48,2090.0,9.12,10.75
1,98.42,2331.0,5.36,16.96
0,96.99,2047.0,10.27,15.14
0,93.14,2044.0,5.74,14.06
0,96.72,2458.0,10.96,15.41
0,92.91,2149.0,7.28,15.75
0,86.37,1795.0,13.28,8.25
0,96.84,2284.0,8.35,14.34
0,93.39,2405.0,7.84,19.04
0,92.41,2191.0,14.23,13.74
0,92.68,1995.0,11.79,16.54
0,93.59,1962.0,1.01,16.29
0,96.25,2120.0,5.91,16.25
1,94.9,2044.0,11.83,11.75
0,95.59,2118.0,9.81,15.47
0,98.28,2434.0,5.62,14.36
1,89.15,2225.0,14.42,16.08
1,100.98,2430.0,17.28,10.3
1,94.38,2211.0,15.07,9.67
0,98.62,2275.0,10.96,11.47
0,96.3,2232.0,15.52,5.71
0,91.12,2230.0,5.33,17.71
1,94.04,2125.0,8.05,16.02
1,94.94,2387.0,4.83,15.11
1,97.65,2016.0,14.11,8.15
1,89.32,1743.0,4.05,15.08
0,89.67,2341.0,6.44,16.47
0,94.82,2262.0,5.52,19.37
0,92.7,2281.0,5.34,16.28
1,94.48,1933.0,4.99,9.24
0,97.31,2495.0,9.78,17.25
0,96.74,2184.0,12.19,15.2
0,91.2,2106.0,17.53,5.77
1,94.19,2157.0,14.62,9.74
1,94.14,2141.0,6.11,9.73
0,94.26,2445.0,7.27,16.52
0,96.12,2210.0,19.39,11.61
0,96.52,2473.0,8.53,16.77
0,95.87,2042.0,6.05,16.91
0,90.91,2026.0,10.18,8.94
0,94.16,2057.0,14.43,13.9
1,95.74,2547.0,3.96,20.85
0,94.96,2402.0,6.32,19.03
0,95.95,2302.0,-1.59,7.19
0,93.32,2296.0,-3.14,14.65
1,92.66,2058.0,1.29,17.37
1,94.0,2410.0,9.93,17.78
0,95.81,2225.0,5.37,17.91
0,95.16,2396.0,13.1,15.93
1,89.2,2498.0,12.62,10.27
0,94.1,2192.0,10.4,17.64
1,92.54,2356.0,11.47,13.27
0,90.39,2226.0,14.35,8.96
0,97.87,2170.0,19.14,7.28
0,94.08,2278.0,5.32,19.34
1,97.1,2129.0,17.95,10.1
0,91.4,2387.0,4.28,21.03
0,96.21,2569.0,19.45,2.73
1,93.52,2324.0,12.54,19.21
0,91.49,2092.0,11.08,11.58
1,93.54,2381.0,9.14,9.94
0,93.54,2188.0,8.08,17.4
1,93.12,2242.0,8.46,16.31
0,94.41,2358.0,6.95,22.55
0,94.05,2265.0,-1.54,15.66
0,93.41,2194.0,19.73,8.18
1,94.07,2364.0,10.0,17.95
0,93.17,1181.0,15.35,15.7
0,96.96,2080.0,6.92,18.34
0,92.93,2608.0,5.47,6.54
0,94.24,2391.0,1.32,17.65
0,96.67,2312.0,12.42,17.03
1,91.68,2355.0,6.24,20.26
1,93.8,2439.0,15.26,10.01
0,95.48,1823.0,15.32,3.87
1,94.37,2463.0,6.83,13.51
0,98.84,2126.0,15.36,8.86
1,91.61,2079.0,18.79,8.22
0,99.86,2792.0,11.33,7.56
0,97.49,2568.0,13.93,16.6
0,95.27,2051.0,5.2,10.54
0,89.53,2117.0,-0.67,18.08
0,90.48,2019.0,1.75,18.47
0,94.86,2376.0,12.14,17.69
0,90.51,2120.0,0.71,15.66
0,93.67,2044.0,15.22,10.05
0,93.18,2258.0,7.35,16.57
1,93.85,2320.0,6.05,20.27
0,94.55,2213.0,3.14,16.48
0,91.33,2171.0,18.3,13.03
0,92.6,2252.0,5.28,16.79
1,94.46,2425.0,3.83,18.61
0,92.37,1939.0,11.51,3.87
0,95.03,2565.0,8.41,18.94
0,95.43,2337.0,9.06,18.21
1,94.48,2225.0,6.79,15.2
0,96.15,2346.0,7.44,10.98
1,90.64,1948.0,3.5,16.12
0,95.32,2235.0,4.92,18.89
1,94.74,2042.0,6.91,11.77
0,94.34,2393.0,2.93,20.06
1,93.19,2169.0,14.71,13.8
0,94.31,2232.0,10.14,13.7
0,97.15,2121.0,10.03,13.96
0,90.8,2111.0,2.99,16.51
0,93.11,2338.0,7.58,17.33
1,95.82,2573.0,9.91,17.31
0,88.09,1961.0,12.5,9.45
0,93.17,1819.0,9.64,14.7
1,98.59,2252.0,13.63,8.9
0,94.71,2250.0,5.52,20.27
0,93.77,2103.0,6.14,15.56
0,92.81,2315.0,15.94,14.81
0,93.37,2325.0,7.5,17.22
0,95.83,2158.0,7.81,16.36
1,87.99,2383.0,13.63,6.4
0,97.27,2024.0,14.79,11.13
0,92.95,2195.0,16.67,5.62
1,94.37,2157.0,7.12,16.73
1,91.18,2174.0,10.82,15.89
0,95.44,2185.0,9.55,15.13
0,94.1,2396.0,9.75,16.65
0,93.98,2531.0,12.47,13.65
0,96.85,2544.0,4.51,18.49
0,92.39,1925.0,13.52,9.14
0,94.47,2311.0,6.58,19.37
0,93.56,2323.0,11.94,16.69
0,97.9,2382.0,1.66,19.83
1,92.57,2310.0,0.79,20.11
0,94.59,2269.0,0.63,18.25
0,93.45,2176.0,7.86,19.75
0,93.95,2327.0,3.5,17.52
0,96.15,2318.0,8.52,16.45
1,98.02,2133.0,10.17,18.81
0,94.61,2171.0,18.39,6.59
0,89.54,2317.0,14.32,12.63
0,93.39,2320.0,8.31,20.14
0,98.48,2311.0,8.43,18.49
0,95.34,2335.0,4.61,17.88
0,97.25,2376.0,15.15,13.82
0,96.53,2346.0,8.51,17.99
0,96.95,2378.0,14.8,14.1
0,96.17,2261.0,9.92,18.89
0,95.26,2422.0,15.39,20.91
0,98.64,2615.0,14.33,6.99
0,92.0,2080.0,14.89,15.18
1,91.16,2260.0,8.52,15.42
1,94.9,2333.0,5.6,14.11
0,95.22,2344.0,8.61,19.83
0,94.7,1918.0,18.34,7.65
0,98.31,2341.0,7.15,17.1
0,94.44,2633.0,1.29,16.82
0,93.48,2094.0,2.24,19.78
0,94.51,2362.0,3.82,14.9
0,94.01,1767.0,13.9,2.28
0,89.98,2404.0,8.5,19.19
0,95.55,2632.0,7.35,12.9
1,92.73,2084.0,12.22,18.99
0,94.82,2353.0,11.04,13.81
0,94.0,2482.0,12.84,17.0
0,91.16,2179.0,14.1,14.35
1,91.1,2366.0,6.57,15.68
1,93.74,2306.0,11.69,12.8
0,98.36,2487.0,8.34,15.75
0,94.54,2252.0,4.94,16.2
0,93.0,2400.0,3.19,18.69
0,93.48,2331.0,11.96,17.53
0,94.93,2481.0,-5.11,12.56
0,95.05,2563.0,8.2,21.03
0,89.31,2304.0,16.04,14.84
0,90.06,1931.0,15.36,12.12
0,96.57,2713.0,5.62,20.0
0,91.8,2221.0,18.6,7.91
0,92.7,2320.0,13.79,15.12
0,90.93,2047.0,4.96,14.12
0,96.38,2386.0,12.79,18.43
0,96.81,2559.0,12.26,16.54
0,91.28,2041.0,5.43,15.95
0,90.46,2097.0,15.4,11.09
0,92.76,2048.0,16.02,12.6
0,93.07,2382.0,16.49,6.25
0,92.07,2053.0,5.02,16.73
0,95.56,2536.0,16.93,12.55
